% Dataset generado por EcoFinance para validacion en Weka Explorer
% Abrir este archivo en Weka Explorer > Preprocess
% Class attribute: target_high_risk {0,1}

@relation ecofinance_risk_training

@attribute expense numeric
@attribute income numeric
@attribute investment numeric
@attribute tx_count numeric
@attribute avg_amount numeric
@attribute outflow numeric
@attribute spend_income_ratio numeric
@attribute net_balance numeric
@attribute target_high_risk {0,1}

@data
2182.130000,2334.410000,0.000000,13.000000,347.426154,2182.130000,0.934767,152.280000,1
2202.900000,2410.640000,0.000000,11.000000,419.412727,2202.900000,0.913824,207.740000,1
1845.410000,2065.660000,0.000000,20.000000,195.553500,1845.410000,0.893375,220.250000,0
1990.360000,2288.620000,0.000000,15.000000,285.265333,1990.360000,0.869677,298.260000,0
2125.020000,2505.910000,0.000000,19.000000,243.733158,2125.020000,0.848003,380.890000,0
2066.970000,2706.370000,0.000000,13.000000,367.180000,2066.970000,0.763743,639.400000,0
1588.900000,2257.790000,0.000000,16.000000,240.418125,1588.900000,0.703741,668.890000,0
1838.410000,2192.190000,0.000000,17.000000,237.094118,1838.410000,0.838618,353.780000,0
2257.880000,2324.140000,0.000000,17.000000,269.530588,2257.880000,0.971491,66.260000,1
1815.300000,2148.420000,0.000000,9.000000,440.413333,1815.300000,0.844947,333.120000,0
1373.730000,2497.370000,371.970000,21.000000,202.050952,1745.700000,0.699015,751.670000,0
2184.830000,2473.240000,350.000000,18.000000,278.226111,2534.830000,1.024903,-61.590000,1
2284.660000,2685.000000,386.410000,19.000000,281.898421,2671.070000,0.994812,13.930000,1
2054.560000,2698.270000,377.260000,14.000000,366.435000,2431.820000,0.901252,266.450000,1
2204.460000,2679.450000,395.540000,12.000000,439.954167,2600.000000,0.970348,79.450000,1
2019.970000,2429.210000,0.000000,13.000000,342.244615,2019.970000,0.831534,409.240000,0
2083.870000,2525.950000,831.430000,17.000000,320.073529,2915.300000,1.154140,-389.350000,1
2083.130000,2700.300000,414.600000,17.000000,305.766471,2497.730000,0.924982,202.570000,1
1965.710000,2460.120000,236.920000,17.000000,274.279412,2202.630000,0.895334,257.490000,0
2498.290000,2820.050000,428.960000,21.000000,273.680952,2927.250000,1.038014,-107.200000,1
2416.320000,2649.170000,422.960000,21.000000,261.354762,2839.280000,1.071762,-190.110000,1
2500.250000,2921.100000,525.900000,21.000000,283.202381,3026.150000,1.035962,-105.050000,1
530.410000,575.130000,27.140000,17.000000,66.628235,557.550000,0.969433,17.580000,1
498.700000,511.230000,31.250000,14.000000,74.370000,529.950000,1.036618,-18.720000,1
508.440000,559.510000,38.050000,10.000000,110.600000,546.490000,0.976730,13.020000,1
453.370000,556.400000,31.450000,11.000000,94.656364,484.820000,0.871352,71.580000,0
624.720000,613.140000,46.620000,20.000000,64.224000,671.340000,1.094921,-58.200000,1
445.350000,506.310000,28.490000,17.000000,57.655882,473.840000,0.935869,32.470000,1
510.590000,622.180000,32.700000,17.000000,68.557059,543.290000,0.873204,78.890000,0
385.680000,472.720000,26.360000,21.000000,42.131429,412.040000,0.871636,60.680000,0
425.340000,508.450000,28.380000,21.000000,45.817619,453.720000,0.892359,54.730000,0
461.380000,550.480000,31.880000,13.000000,80.287692,493.260000,0.896054,57.220000,0
565.040000,526.450000,21.820000,16.000000,69.581875,586.860000,1.114750,-60.410000,1
392.160000,560.710000,27.440000,21.000000,46.681429,419.600000,0.748337,141.110000,0
2052.330000,2344.360000,116.460000,15.000000,300.876667,2168.790000,0.925110,175.570000,1
2214.570000,2512.970000,146.090000,12.000000,406.135833,2360.660000,0.939390,152.310000,1
1448.400000,2077.730000,102.940000,12.000000,302.422500,1551.340000,0.746651,526.390000,0
1629.730000,1949.760000,148.350000,10.000000,372.784000,1778.080000,0.911948,171.680000,1
1651.680000,2007.800000,105.920000,13.000000,289.646154,1757.600000,0.875386,250.200000,0
2096.880000,2294.950000,168.340000,13.000000,350.782308,2265.220000,0.987045,29.730000,1
2226.980000,2343.710000,135.210000,16.000000,294.118750,2362.190000,1.007885,-18.480000,1
2346.870000,2685.970000,150.020000,13.000000,398.681538,2496.890000,0.929605,189.080000,1
1841.300000,2330.570000,137.450000,13.000000,331.486154,1978.750000,0.849041,351.820000,0
1775.220000,2108.720000,150.650000,11.000000,366.780909,1925.870000,0.913289,182.850000,1
1625.540000,2268.130000,94.160000,12.000000,332.319167,1719.700000,0.758202,548.430000,0
1703.660000,2049.700000,159.380000,12.000000,326.061667,1863.040000,0.908933,186.660000,1
855.320000,1128.790000,166.710000,20.000000,107.541000,1022.030000,0.905421,106.760000,1
838.190000,1070.410000,129.610000,11.000000,185.291818,967.800000,0.904140,102.610000,1
1009.050000,1090.270000,85.910000,15.000000,145.682000,1094.960000,1.004302,-4.690000,1
984.270000,1229.050000,163.470000,16.000000,148.549375,1147.740000,0.933843,81.310000,1
1195.100000,1239.610000,208.890000,11.000000,240.327273,1403.990000,1.132606,-164.380000,1
1039.950000,1170.080000,106.690000,15.000000,154.448000,1146.640000,0.979967,23.440000,1
901.710000,1041.420000,102.270000,13.000000,157.338462,1003.980000,0.964049,37.440000,1
866.270000,1030.120000,146.970000,16.000000,127.710000,1013.240000,0.983614,16.880000,1
864.910000,1187.980000,181.520000,16.000000,139.650625,1046.430000,0.880848,141.550000,0
1047.080000,1309.790000,177.540000,19.000000,133.390000,1224.620000,0.934974,85.170000,1
817.860000,1062.850000,178.420000,13.000000,158.394615,996.280000,0.937367,66.570000,1
1189.480000,1242.560000,142.620000,11.000000,234.060000,1332.100000,1.072061,-89.540000,1
696.450000,1152.870000,143.490000,16.000000,124.550625,839.940000,0.728564,312.930000,0
640.370000,1094.410000,0.000000,14.000000,123.912857,640.370000,0.585128,454.040000,0
784.930000,1400.310000,284.030000,13.000000,189.943846,1068.960000,0.763374,331.350000,0
728.090000,1233.090000,100.870000,21.000000,98.192857,828.960000,0.672262,404.130000,0
653.380000,1052.220000,144.450000,14.000000,132.146429,797.830000,0.758235,254.390000,0
705.880000,1115.220000,137.450000,19.000000,103.081579,843.330000,0.756201,271.890000,0
666.340000,1087.850000,127.890000,18.000000,104.560000,794.230000,0.730091,293.620000,0
750.030000,1214.120000,99.070000,11.000000,187.565455,849.100000,0.699354,365.020000,0
678.070000,1231.270000,156.080000,15.000000,137.694667,834.150000,0.677471,397.120000,0
916.900000,1413.030000,154.560000,10.000000,248.449000,1071.460000,0.758271,341.570000,0
808.040000,1247.660000,113.010000,14.000000,154.907857,921.050000,0.738222,326.610000,0
623.590000,1019.280000,112.210000,18.000000,97.504444,735.800000,0.721882,283.480000,0
1695.680000,1995.820000,142.760000,20.000000,191.713000,1838.440000,0.921145,157.380000,1
1279.080000,1751.780000,134.240000,17.000000,186.182353,1413.320000,0.806791,338.460000,0
1500.860000,1733.160000,113.400000,14.000000,239.101429,1614.260000,0.931397,118.900000,1
1263.470000,1841.810000,108.940000,11.000000,292.201818,1372.410000,0.745142,469.400000,0
1441.660000,1869.090000,113.020000,17.000000,201.398235,1554.680000,0.831784,314.410000,0
1415.950000,1719.930000,147.050000,14.000000,234.495000,1563.000000,0.908758,156.930000,1
1568.430000,1943.170000,116.150000,14.000000,259.125000,1684.580000,0.866924,258.590000,0
1702.150000,2173.010000,118.700000,20.000000,199.693000,1820.850000,0.837939,352.160000,0
1633.450000,1937.530000,122.470000,21.000000,175.878571,1755.920000,0.906267,181.610000,1
1459.340000,1786.620000,128.350000,11.000000,306.755455,1587.690000,0.888656,198.930000,0
1609.220000,1887.810000,135.740000,21.000000,172.989048,1744.960000,0.924330,142.850000,1
1417.340000,1645.130000,53.710000,21.000000,148.389524,1471.050000,0.894185,174.080000,0
1223.360000,1294.160000,34.450000,20.000000,127.598500,1257.810000,0.971912,36.350000,1
1241.960000,1326.790000,40.840000,18.000000,144.977222,1282.800000,0.966845,43.990000,1
819.880000,1081.480000,43.270000,13.000000,149.586923,863.150000,0.798119,218.330000,0
1051.290000,1139.000000,19.500000,14.000000,157.842143,1070.790000,0.940114,68.210000,1
1245.880000,1418.540000,41.450000,20.000000,135.293500,1287.330000,0.907503,131.210000,1
1067.640000,1042.690000,29.590000,19.000000,112.627368,1097.230000,1.052307,-54.540000,1
1066.010000,1234.710000,31.950000,10.000000,233.267000,1097.960000,0.889245,136.750000,0
1007.290000,1250.680000,38.660000,16.000000,143.539375,1045.950000,0.836305,204.730000,0
983.360000,1171.290000,26.580000,10.000000,218.123000,1009.940000,0.862246,161.350000,0
1290.210000,1342.930000,45.470000,17.000000,157.565294,1335.680000,0.994601,7.250000,1
1438.900000,1336.380000,30.840000,15.000000,187.074667,1469.740000,1.099792,-133.360000,1
1055.580000,1072.350000,28.730000,10.000000,215.666000,1084.310000,1.011153,-11.960000,1
422.900000,664.810000,78.650000,18.000000,64.797778,501.550000,0.754426,163.260000,0
515.750000,632.740000,66.270000,18.000000,67.486667,582.020000,0.919841,50.720000,1
402.480000,594.680000,52.660000,17.000000,61.754118,455.140000,0.765353,139.540000,0
572.690000,708.460000,0.000000,20.000000,64.057500,572.690000,0.808359,135.770000,0
499.770000,673.400000,115.110000,12.000000,107.356667,614.880000,0.913098,58.520000,1
451.410000,679.100000,67.690000,17.000000,70.482353,519.100000,0.764394,160.000000,0
563.880000,716.980000,76.190000,10.000000,135.705000,640.070000,0.892731,76.910000,0
589.110000,730.020000,50.110000,20.000000,68.462000,639.220000,0.875620,90.800000,0
420.440000,646.240000,54.790000,20.000000,56.073500,475.230000,0.735377,171.010000,0
494.950000,672.980000,48.690000,21.000000,57.934286,543.640000,0.807810,129.340000,0
520.730000,730.430000,66.510000,19.000000,69.351053,587.240000,0.803965,143.190000,0
538.000000,741.360000,67.690000,14.000000,96.217857,605.690000,0.816998,135.670000,0
561.720000,610.330000,45.610000,15.000000,81.177333,607.330000,0.995085,3.000000,1
445.520000,550.740000,51.440000,10.000000,104.770000,496.960000,0.902350,53.780000,1
480.710000,588.210000,24.970000,15.000000,72.926000,505.680000,0.859693,82.530000,0
391.360000,482.350000,24.560000,16.000000,56.141875,415.920000,0.862278,66.430000,0
482.630000,569.290000,40.570000,15.000000,72.832667,523.200000,0.919040,46.090000,1
456.430000,486.000000,26.960000,20.000000,48.469500,483.390000,0.994630,2.610000,1
486.190000,569.090000,41.410000,10.000000,109.669000,527.600000,0.927094,41.490000,1
380.570000,625.120000,58.380000,15.000000,70.938000,438.950000,0.702185,186.170000,0
406.550000,509.890000,39.320000,16.000000,59.735000,445.870000,0.874444,64.020000,0
377.730000,507.490000,23.900000,19.000000,47.848421,401.630000,0.791405,105.860000,0
359.720000,514.480000,39.520000,18.000000,50.762222,399.240000,0.776007,115.240000,0
426.010000,486.230000,27.170000,15.000000,62.627333,453.180000,0.932028,33.050000,1
1926.650000,2299.900000,54.590000,15.000000,285.409333,1981.240000,0.861446,318.660000,0
2253.530000,2190.450000,60.580000,15.000000,300.304000,2314.110000,1.056454,-123.660000,1
2112.400000,2438.690000,77.150000,14.000000,330.588571,2189.550000,0.897839,249.140000,0
2124.260000,2234.950000,0.000000,10.000000,435.921000,2124.260000,0.950473,110.690000,1
1890.850000,2009.400000,116.370000,18.000000,223.145556,2007.220000,0.998915,2.180000,1
2066.030000,2413.660000,73.560000,15.000000,303.550000,2139.590000,0.886450,274.070000,0
2368.660000,2353.570000,72.910000,19.000000,252.375789,2441.570000,1.037390,-88.000000,1
2136.900000,2396.730000,91.000000,11.000000,420.420909,2227.900000,0.929558,168.830000,1
2405.480000,2371.310000,89.720000,13.000000,374.346923,2495.200000,1.052245,-123.890000,1
2463.540000,2709.880000,74.280000,13.000000,403.669231,2537.820000,0.936506,172.060000,1
2135.670000,2389.490000,37.980000,10.000000,456.314000,2173.650000,0.909671,215.840000,1
2726.130000,2826.530000,97.020000,20.000000,282.484000,2823.150000,0.998804,3.380000,1
2248.590000,2204.160000,0.000000,18.000000,247.375000,2248.590000,1.020157,-44.430000,1
2280.890000,2607.790000,0.000000,10.000000,488.868000,2280.890000,0.874645,326.900000,0
1588.350000,2333.110000,0.000000,9.000000,435.717778,1588.350000,0.680787,744.760000,0
2823.310000,2632.520000,0.000000,19.000000,287.148947,2823.310000,1.072474,-190.790000,1
2733.980000,2578.890000,0.000000,14.000000,379.490714,2733.980000,1.060138,-155.090000,1
2494.990000,2669.180000,0.000000,15.000000,344.278000,2494.990000,0.934740,174.190000,1
2008.340000,2234.170000,0.000000,19.000000,223.290000,2008.340000,0.898920,225.830000,0
2167.380000,2531.310000,0.000000,15.000000,313.246000,2167.380000,0.856229,363.930000,0
1946.900000,2487.710000,0.000000,12.000000,369.550833,1946.900000,0.782607,540.810000,0
2631.460000,2802.950000,0.000000,20.000000,271.720500,2631.460000,0.938818,171.490000,1
2619.160000,2902.770000,0.000000,14.000000,394.423571,2619.160000,0.902297,283.610000,1
1871.680000,2303.400000,0.000000,15.000000,278.338667,1871.680000,0.812573,431.720000,0
1640.640000,2167.800000,113.110000,17.000000,230.679412,1753.750000,0.809000,414.050000,0
1510.380000,2222.570000,134.010000,12.000000,322.246667,1644.390000,0.739860,578.180000,0
1535.510000,2078.890000,167.870000,21.000000,180.108095,1703.380000,0.819370,375.510000,0
1519.680000,1943.030000,207.700000,16.000000,229.400625,1727.380000,0.889014,215.650000,0
1156.880000,1839.530000,155.580000,10.000000,315.199000,1312.460000,0.713476,527.070000,0
1606.140000,2083.660000,210.020000,12.000000,324.985000,1816.160000,0.871620,267.500000,0
1611.450000,2205.050000,164.960000,10.000000,398.146000,1776.410000,0.805610,428.640000,0
1592.020000,2028.950000,113.960000,12.000000,311.244167,1705.980000,0.840819,322.970000,0
1298.630000,1903.870000,146.790000,18.000000,186.071667,1445.420000,0.759201,458.450000,0
1382.530000,2005.070000,94.210000,11.000000,316.528182,1476.740000,0.736503,528.330000,0
1095.710000,1719.190000,102.600000,11.000000,265.227273,1198.310000,0.697020,520.880000,0
1361.670000,2272.300000,130.600000,15.000000,250.971333,1492.270000,0.656722,780.030000,0
1060.640000,1687.060000,91.050000,15.000000,189.250000,1151.690000,0.682661,535.370000,0
1293.300000,1691.890000,72.580000,12.000000,254.814167,1365.880000,0.807310,326.010000,0
1279.680000,1462.160000,96.170000,10.000000,283.801000,1375.850000,0.940971,86.310000,1
1370.680000,1682.890000,80.740000,16.000000,195.894375,1451.420000,0.862457,231.470000,0
1308.910000,1605.430000,0.000000,11.000000,264.940000,1308.910000,0.815302,296.520000,0
1125.710000,1625.830000,158.760000,18.000000,161.683333,1284.470000,0.790040,341.360000,0
1379.100000,1578.680000,65.450000,12.000000,251.935833,1444.550000,0.915037,134.130000,1
1234.360000,1695.360000,71.690000,11.000000,272.855455,1306.050000,0.770367,389.310000,0
1218.470000,1568.130000,67.330000,12.000000,237.827500,1285.800000,0.819958,282.330000,0
1244.690000,1736.740000,51.490000,12.000000,252.743333,1296.180000,0.746329,440.560000,0
1112.050000,1469.290000,77.370000,13.000000,204.516154,1189.420000,0.809520,279.870000,0
1237.500000,1744.070000,71.810000,13.000000,234.875385,1309.310000,0.750721,434.760000,0
1454.230000,1972.350000,136.080000,18.000000,197.925556,1590.310000,0.806302,382.040000,0
1137.920000,1887.300000,159.720000,10.000000,318.494000,1297.640000,0.687564,589.660000,0
1125.100000,1706.240000,114.800000,18.000000,163.674444,1239.900000,0.726686,466.340000,0
1453.940000,1941.480000,158.100000,12.000000,296.126667,1612.040000,0.830315,329.440000,0
1149.600000,1748.100000,111.740000,18.000000,167.191111,1261.340000,0.721549,486.760000,0
1421.400000,1713.760000,120.790000,17.000000,191.526471,1542.190000,0.899887,171.570000,0
1710.110000,2307.490000,138.010000,20.000000,207.780500,1848.120000,0.800922,459.370000,0
1607.260000,2010.040000,172.340000,21.000000,180.459048,1779.600000,0.885356,230.440000,0
1514.920000,1905.370000,118.970000,12.000000,294.938333,1633.890000,0.857518,271.480000,0
1271.240000,1766.420000,101.440000,16.000000,196.193750,1372.680000,0.777097,393.740000,0
1507.990000,1923.560000,127.360000,21.000000,169.471905,1635.350000,0.850168,288.210000,0
1274.500000,1811.640000,151.130000,16.000000,202.329375,1425.630000,0.786928,386.010000,0
835.610000,1042.900000,0.000000,20.000000,93.925500,835.610000,0.801237,207.290000,0
1245.800000,1307.670000,212.620000,18.000000,153.671667,1458.420000,1.115281,-150.750000,1
1172.440000,1368.290000,178.100000,14.000000,194.202143,1350.540000,0.987028,17.750000,1
839.350000,1156.380000,118.370000,14.000000,151.007143,957.720000,0.828205,198.660000,0
1077.990000,1250.970000,119.120000,21.000000,116.575238,1197.110000,0.956945,53.860000,1
866.020000,1402.950000,129.920000,10.000000,239.889000,995.940000,0.709890,407.010000,0
1047.470000,1277.440000,161.920000,13.000000,191.294615,1209.390000,0.946729,68.050000,1
1053.800000,1255.270000,124.340000,19.000000,128.074211,1178.140000,0.938555,77.130000,1
862.960000,1251.180000,134.790000,14.000000,160.637857,997.750000,0.797447,253.430000,0
963.690000,1272.540000,117.880000,14.000000,168.150714,1081.570000,0.849930,190.970000,0
1072.190000,1361.580000,174.880000,12.000000,217.387500,1247.070000,0.915899,114.510000,1
1226.820000,1492.370000,130.640000,14.000000,203.559286,1357.460000,0.909600,134.910000,1
884.150000,1820.830000,0.000000,9.000000,300.553333,884.150000,0.485575,936.680000,0
1301.300000,1910.950000,366.100000,17.000000,210.491176,1667.400000,0.872550,243.550000,0
1025.130000,1635.810000,215.970000,15.000000,191.794000,1241.100000,0.758707,394.710000,0
1213.080000,1909.220000,337.040000,18.000000,192.185556,1550.120000,0.811913,359.100000,0
1063.280000,1530.570000,269.140000,13.000000,220.230000,1332.420000,0.870538,198.150000,0
1362.810000,1737.680000,139.570000,11.000000,294.550909,1502.380000,0.864590,235.300000,0
1256.170000,1779.400000,293.060000,20.000000,166.431500,1549.230000,0.870647,230.170000,0
1188.280000,1927.570000,330.750000,18.000000,191.477778,1519.030000,0.788054,408.540000,0
1098.840000,1722.300000,258.760000,19.000000,162.100000,1357.600000,0.788248,364.700000,0
1097.050000,1772.680000,209.410000,17.000000,181.125882,1306.460000,0.736997,466.220000,0
881.310000,1742.400000,240.080000,17.000000,168.458235,1121.390000,0.643589,621.010000,0
1256.230000,1720.750000,189.670000,13.000000,243.588462,1445.900000,0.840273,274.850000,0
1016.650000,1360.430000,118.560000,12.000000,207.970000,1135.210000,0.834449,225.220000,0
1021.750000,1330.540000,0.000000,11.000000,213.844545,1021.750000,0.767921,308.790000,0
1243.350000,1488.650000,327.480000,19.000000,161.025263,1570.830000,1.055204,-82.180000,1
1649.270000,1900.620000,147.750000,17.000000,217.508235,1797.020000,0.945491,103.600000,1
1304.790000,1419.950000,118.070000,20.000000,142.140500,1422.860000,1.002049,-2.910000,1
1331.360000,1481.050000,157.420000,12.000000,247.485833,1488.780000,1.005219,-7.730000,1
1040.810000,1412.270000,216.530000,13.000000,205.354615,1257.340000,0.890297,154.930000,0
1043.080000,1312.420000,142.230000,18.000000,138.762778,1185.310000,0.903148,127.110000,1
1387.490000,1645.620000,241.790000,12.000000,272.908333,1629.280000,0.990071,16.340000,1
1733.880000,1758.570000,201.780000,13.000000,284.171538,1935.660000,1.100701,-177.090000,1
1281.770000,1586.350000,178.260000,11.000000,276.943636,1460.030000,0.920371,126.320000,1
1737.650000,1653.950000,260.050000,12.000000,304.304167,1997.700000,1.207836,-343.750000,1
1025.620000,1396.950000,108.160000,12.000000,210.894167,1133.780000,0.811611,263.170000,0
1073.380000,1775.110000,176.070000,16.000000,189.035000,1249.450000,0.703872,525.660000,0
990.240000,1346.600000,69.110000,10.000000,240.595000,1059.350000,0.786685,287.250000,0
881.280000,1383.820000,120.690000,17.000000,140.340588,1001.970000,0.724061,381.850000,0
1148.630000,1521.030000,116.920000,18.000000,154.810000,1265.550000,0.832035,255.480000,0
1224.130000,1522.640000,134.930000,15.000000,192.113333,1359.060000,0.892568,163.580000,0
1090.160000,1487.390000,164.680000,15.000000,182.815333,1254.840000,0.843652,232.550000,0
1288.650000,1676.830000,67.870000,12.000000,252.779167,1356.520000,0.808979,320.310000,0
1633.210000,1701.750000,111.040000,10.000000,344.600000,1744.250000,1.024974,-42.500000,1
1136.730000,1367.550000,0.000000,12.000000,208.690000,1136.730000,0.831216,230.820000,0
1207.160000,1809.020000,228.930000,13.000000,249.623846,1436.090000,0.793850,372.930000,0
917.290000,1613.690000,109.720000,20.000000,132.035000,1027.010000,0.636436,586.680000,0
611.390000,787.880000,50.350000,21.000000,69.029524,661.740000,0.839899,126.140000,0
592.810000,917.550000,45.140000,10.000000,155.550000,637.950000,0.695275,279.600000,0
679.770000,845.620000,41.300000,14.000000,111.906429,721.070000,0.852712,124.550000,0
696.010000,848.670000,54.390000,10.000000,159.907000,750.400000,0.884207,98.270000,0
644.110000,838.370000,60.040000,16.000000,96.407500,704.150000,0.839904,134.220000,0
606.050000,763.860000,43.550000,16.000000,88.341250,649.600000,0.850418,114.260000,0
617.460000,914.880000,53.550000,17.000000,93.287647,671.010000,0.733440,243.870000,0
546.920000,763.750000,33.950000,18.000000,74.701111,580.870000,0.760550,182.880000,0
627.140000,780.750000,60.950000,19.000000,77.307368,688.090000,0.881319,92.660000,0
736.760000,878.070000,64.790000,13.000000,129.201538,801.550000,0.912854,76.520000,1
656.670000,834.550000,52.160000,11.000000,140.307273,708.830000,0.849356,125.720000,0
710.420000,949.310000,66.020000,13.000000,132.750000,776.440000,0.817899,172.870000,0
718.060000,924.440000,83.640000,11.000000,156.921818,801.700000,0.867228,122.740000,0
787.850000,938.420000,122.260000,14.000000,132.037857,910.110000,0.969832,28.310000,1
773.570000,994.070000,118.370000,15.000000,125.734000,891.940000,0.897261,102.130000,0
729.410000,919.740000,88.960000,19.000000,91.479474,818.370000,0.889784,101.370000,0
627.230000,907.160000,100.830000,17.000000,96.189412,728.060000,0.802571,179.100000,0
784.680000,918.110000,113.830000,12.000000,151.385000,898.510000,0.978652,19.600000,1
605.130000,941.850000,0.000000,9.000000,171.886667,605.130000,0.642491,336.720000,0
747.630000,845.620000,121.000000,14.000000,122.446429,868.630000,1.027211,-23.010000,1
711.710000,925.660000,102.210000,18.000000,96.643333,813.920000,0.879286,111.740000,0
626.600000,788.640000,72.720000,13.000000,114.458462,699.320000,0.886742,89.320000,0
823.790000,844.620000,92.380000,14.000000,125.770714,916.170000,1.084713,-71.550000,1
769.800000,894.860000,65.330000,15.000000,115.332667,835.130000,0.933252,59.730000,1
509.040000,563.800000,49.560000,21.000000,53.447619,558.600000,0.990777,5.200000,1
409.030000,502.690000,40.270000,16.000000,59.499375,449.300000,0.893791,53.390000,0
452.730000,630.930000,66.660000,21.000000,54.777143,519.390000,0.823213,111.540000,0
356.370000,488.150000,35.920000,10.000000,88.044000,392.290000,0.803626,95.860000,0
425.950000,598.050000,43.010000,16.000000,66.688125,468.960000,0.784148,129.090000,0
307.710000,487.160000,45.520000,10.000000,84.039000,353.230000,0.725080,133.930000,0
330.570000,483.370000,0.000000,9.000000,90.437778,330.570000,0.683886,152.800000,0
465.070000,573.390000,89.630000,15.000000,75.206000,554.700000,0.967404,18.690000,1
354.940000,500.830000,48.950000,15.000000,60.314667,403.890000,0.806441,96.940000,0
367.880000,495.280000,41.920000,12.000000,75.423333,409.800000,0.827411,85.480000,0
379.090000,540.700000,41.340000,17.000000,56.537059,420.430000,0.777566,120.270000,0
398.820000,531.070000,44.300000,21.000000,46.390000,443.120000,0.834391,87.950000,0
1978.370000,1857.580000,149.910000,13.000000,306.604615,2128.280000,1.145727,-270.700000,1
2418.890000,2296.030000,226.100000,16.000000,308.813750,2644.990000,1.151984,-348.960000,1
1808.490000,2052.600000,158.540000,20.000000,200.981500,1967.030000,0.958311,85.570000,1
1877.300000,2322.320000,266.040000,16.000000,279.103750,2143.340000,0.922931,178.980000,1
1752.020000,2047.610000,205.760000,14.000000,286.099286,1957.780000,0.956129,89.830000,1
1628.040000,1969.690000,170.330000,17.000000,221.650588,1798.370000,0.913022,171.320000,1
1704.580000,2141.860000,259.430000,10.000000,410.587000,1964.010000,0.916965,177.850000,1
1778.800000,2118.040000,186.780000,21.000000,194.458095,1965.580000,0.928018,152.460000,1
